,12_1,12_2,13_1,13_3,14_1,14_4,15_1,15_5,23_2,23_3,24_2,24_4,25_2,25_5,34_3,34_4,35_3,35_5,45_4,45_5
232,1442,651.0,1442,1650.0,893.0,,,,127,94.0,913.0,,,,1339.0,,,,,
233,1443,2116.0,1443,1098.0,214.0,,,,132,1743.0,1849.0,,,,1930.0,,,,,
234,1445,1467.0,1445,2012.0,267.0,,,,149,1188.0,515.0,,,,248.0,,,,,
235,1446,542.0,1446,475.0,,,,,150,343.0,867.0,,,,368.0,,,,,
236,1450,266.0,1450,1025.0,,,,,151,2041.0,,,,,,,,,,
237,1455,1298.0,1455,566.0,,,,,153,830.0,,,,,,,,,,
238,1468,1830.0,1468,1020.0,,,,,161,871.0,,,,,,,,,,
239,1474,330.0,1474,1366.0,,,,,163,1254.0,,,,,,,,,,
240,1480,1338.0,1480,1548.0,,,,,164,587.0,,,,,,,,,,
241,1489,1583.0,1489,1119.0,,,,,171,1511.0,,,,,,,,,,
242,1492,194.0,1492,1857.0,,,,,177,28.0,,,,,,,,,,
243,1497,794.0,1497,1953.0,,,,,180,2117.0,,,,,,,,,,
244,1499,967.0,1499,1425.0,,,,,189,2090.0,,,,,,,,,,
245,1509,1561.0,1509,80.0,,,,,192,986.0,,,,,,,,,,
246,1514,1134.0,1514,739.0,,,,,200,1304.0,,,,,,,,,,
247,1519,532.0,1519,1628.0,,,,,202,1818.0,,,,,,,,,,
248,1523,653.0,1523,1530.0,,,,,204,1125.0,,,,,,,,,,
249,1524,418.0,1524,1978.0,,,,,210,634.0,,,,,,,,,,
250,1526,2060.0,1526,407.0,,,,,213,1233.0,,,,,,,,,,
251,1527,235.0,1527,545.0,,,,,215,196.0,,,,,,,,,,
252,1528,72.0,1528,1605.0,,,,,217,436.0,,,,,,,,,,
253,1529,1448.0,1529,1623.0,,,,,228,1343.0,,,,,,,,,,
