,12_1,12_2,13_1,13_3,14_1,14_4,15_1,15_5,23_2,23_3,24_2,24_4,25_2,25_5,34_3,34_4,35_3,35_5,45_4,45_5
196,1215,1306.0,1215,36.0,826.0,,,,2082,1972.0,489.0,,,,1690.0,,,,,
197,1218,950.0,1218,411.0,1596.0,,,,2087,15.0,328.0,,,,435.0,,,,,
198,1232,985.0,1232,1461.0,214.0,,,,2098,1225.0,266.0,,,,247.0,,,,,
199,1250,166.0,1250,536.0,1706.0,,,,2130,883.0,1704.0,,,,1651.0,,,,,
200,1252,1086.0,1252,1311.0,778.0,,,,2131,1743.0,1712.0,,,,462.0,,,,,
201,1262,82.0,1262,739.0,892.0,,,,2134,1131.0,15.0,,,,1694.0,,,,,
202,1263,419.0,1263,697.0,1289.0,,,,6,541.0,1946.0,,,,1010.0,,,,,
203,1264,279.0,1264,161.0,1161.0,,,,7,515.0,1993.0,,,,208.0,,,,,
204,1265,81.0,1265,1339.0,449.0,,,,9,716.0,1351.0,,,,1570.0,,,,,
205,1275,1893.0,1275,217.0,1194.0,,,,11,218.0,2127.0,,,,1257.0,,,,,
206,1277,3.0,1277,79.0,1182.0,,,,12,175.0,1125.0,,,,971.0,,,,,
207,1289,1157.0,1289,2042.0,1372.0,,,,17,898.0,2010.0,,,,738.0,,,,,
208,1292,557.0,1292,1223.0,1721.0,,,,20,1582.0,1562.0,,,,161.0,,,,,
209,1310,2086.0,1310,1146.0,58.0,,,,21,2033.0,2025.0,,,,1539.0,,,,,
210,1312,1829.0,1312,1965.0,855.0,,,,26,561.0,470.0,,,,1798.0,,,,,
211,1326,786.0,1326,1045.0,604.0,,,,30,1009.0,1646.0,,,,2105.0,,,,,
212,1327,1585.0,1327,33.0,956.0,,,,32,1069.0,1939.0,,,,615.0,,,,,
213,1332,840.0,1332,584.0,1786.0,,,,33,701.0,461.0,,,,1549.0,,,,,
214,1346,1134.0,1346,1119.0,1825.0,,,,34,1897.0,794.0,,,,192.0,,,,,
215,1347,1985.0,1347,1586.0,970.0,,,,35,848.0,1359.0,,,,997.0,,,,,
216,1349,1301.0,1349,1902.0,1011.0,,,,36,128.0,2136.0,,,,162.0,,,,,
217,1352,1693.0,1352,1496.0,410.0,,,,46,2138.0,839.0,,,,1579.0,,,,,
218,1353,307.0,1353,1777.0,1689.0,,,,48,381.0,1381.0,,,,1953.0,,,,,
219,1361,1036.0,1361,2108.0,403.0,,,,49,1056.0,978.0,,,,1595.0,,,,,
220,1362,1929.0,1362,1505.0,1766.0,,,,52,144.0,770.0,,,,1824.0,,,,,
221,1371,957.0,1371,2012.0,953.0,,,,63,1216.0,1757.0,,,,339.0,,,,,
222,1372,1608.0,1372,984.0,198.0,,,,64,2117.0,68.0,,,,1079.0,,,,,
223,1373,120.0,1373,366.0,930.0,,,,73,1547.0,882.0,,,,777.0,,,,,
224,1380,470.0,1380,1441.0,267.0,,,,76,571.0,786.0,,,,820.0,,,,,
225,1395,737.0,1395,592.0,1446.0,,,,86,133.0,987.0,,,,623.0,,,,,
226,1412,2038.0,1412,372.0,1981.0,,,,103,1632.0,653.0,,,,540.0,,,,,
227,1415,1381.0,1415,2011.0,232.0,,,,104,369.0,1554.0,,,,821.0,,,,,
228,1418,527.0,1418,1341.0,2097.0,,,,109,1306.0,1938.0,,,,1788.0,,,,,
229,1427,182.0,1427,1895.0,1136.0,,,,112,1993.0,1139.0,,,,761.0,,,,,
230,1430,106.0,1430,566.0,773.0,,,,115,313.0,135.0,,,,1229.0,,,,,
231,1439,624.0,1439,1951.0,1808.0,,,,117,329.0,563.0,,,,405.0,,,,,
232,1442,886.0,1442,1272.0,1199.0,,,,127,2073.0,178.0,,,,1195.0,,,,,
233,1443,1664.0,1443,1217.0,1932.0,,,,132,1348.0,848.0,,,,1643.0,,,,,
234,1445,1655.0,1445,1780.0,1601.0,,,,149,1239.0,1868.0,,,,1500.0,,,,,
235,1446,802.0,1446,2104.0,,,,,150,187.0,314.0,,,,1707.0,,,,,
236,1450,1805.0,1450,1916.0,,,,,151,169.0,,,,,,,,,,
237,1455,1473.0,1455,1618.0,,,,,153,770.0,,,,,,,,,,
238,1468,1848.0,1468,1153.0,,,,,161,1795.0,,,,,,,,,,
239,1474,1486.0,1474,318.0,,,,,163,289.0,,,,,,,,,,
240,1480,1248.0,1480,776.0,,,,,164,1631.0,,,,,,,,,,
241,1489,42.0,1489,224.0,,,,,171,461.0,,,,,,,,,,
242,1492,354.0,1492,1836.0,,,,,177,1204.0,,,,,,,,,,
243,1497,1044.0,1497,744.0,,,,,180,241.0,,,,,,,,,,
244,1499,344.0,1499,495.0,,,,,189,672.0,,,,,,,,,,
245,1509,1105.0,1509,628.0,,,,,192,363.0,,,,,,,,,,
246,1514,918.0,1514,1911.0,,,,,200,1149.0,,,,,,,,,,
247,1519,1692.0,1519,729.0,,,,,202,991.0,,,,,,,,,,
248,1523,1224.0,1523,1365.0,,,,,204,733.0,,,,,,,,,,
249,1524,186.0,1524,1285.0,,,,,210,1402.0,,,,,,,,,,
250,1526,1912.0,1526,1877.0,,,,,213,676.0,,,,,,,,,,
