,12_1,12_2,13_1,13_3,14_1,14_4,15_1,15_5,23_2,23_3,24_2,24_4,25_2,25_5,34_3,34_4,35_3,35_5,45_4,45_5
0,2,918.0,2,11.0,66.0,1123.0,370.0,593.0,8,1069.0,66.0,1952.0,370.0,678.0,66.0,1458.0,370.0,887.0,370.0,1995.0
1,5,1357.0,5,757.0,69.0,1519.0,385.0,1776.0,16,828.0,69.0,1594.0,385.0,1506.0,69.0,1019.0,385.0,1325.0,385.0,2009.0
2,14,1986.0,14,1461.0,84.0,2080.0,399.0,1468.0,24,2083.0,84.0,289.0,399.0,1348.0,84.0,700.0,399.0,467.0,399.0,1517.0
3,22,1160.0,22,849.0,99.0,892.0,448.0,14.0,38,57.0,99.0,101.0,448.0,1298.0,99.0,1907.0,448.0,626.0,448.0,1231.0
4,40,2124.0,40,1702.0,122.0,1759.0,454.0,1152.0,55,1095.0,122.0,353.0,454.0,2126.0,122.0,1925.0,454.0,2118.0,454.0,1165.0
5,41,520.0,41,1031.0,125.0,1587.0,722.0,1932.0,60,716.0,125.0,1003.0,722.0,59.0,125.0,769.0,722.0,1117.0,722.0,1241.0
6,43,342.0,43,632.0,140.0,1797.0,772.0,404.0,79,1757.0,140.0,102.0,772.0,1719.0,140.0,1820.0,772.0,1246.0,772.0,1052.0
7,45,817.0,45,1456.0,148.0,2123.0,796.0,231.0,80,1021.0,148.0,111.0,796.0,753.0,148.0,296.0,796.0,1141.0,796.0,1115.0
8,50,346.0,50,1258.0,176.0,2140.0,1054.0,1194.0,83,962.0,176.0,974.0,1054.0,1881.0,176.0,1423.0,1054.0,700.0,1054.0,920.0
9,58,1884.0,58,1748.0,193.0,2015.0,1058.0,1124.0,95,1627.0,193.0,236.0,1058.0,2016.0,193.0,896.0,1058.0,1570.0,1058.0,1684.0
10,67,367.0,67,355.0,197.0,1878.0,1406.0,1499.0,116,343.0,197.0,614.0,1406.0,1699.0,197.0,1610.0,1406.0,1691.0,1406.0,567.0
11,74,1547.0,74,2079.0,234.0,1497.0,1485.0,892.0,126,913.0,234.0,1457.0,1485.0,1048.0,234.0,1092.0,1485.0,715.0,1485.0,347.0
12,89,735.0,89,1548.0,245.0,718.0,1589.0,1161.0,143,1518.0,245.0,1438.0,1589.0,831.0,245.0,1817.0,1589.0,1404.0,1589.0,69.0
13,91,1577.0,91,575.0,274.0,1275.0,1600.0,1945.0,155,678.0,274.0,1855.0,1600.0,15.0,274.0,1900.0,1600.0,1839.0,1600.0,1026.0
14,93,227.0,93,1222.0,334.0,2046.0,593.0,,162,1510.0,334.0,142.0,678.0,,334.0,1222.0,887.0,,1995.0,
15,96,621.0,96,2082.0,336.0,211.0,1776.0,,165,144.0,336.0,279.0,1506.0,,336.0,11.0,1325.0,,2009.0,
16,105,221.0,105,352.0,345.0,1418.0,1468.0,,167,222.0,345.0,986.0,1348.0,,345.0,149.0,467.0,,1517.0,
17,114,298.0,114,1087.0,347.0,865.0,14.0,,170,1360.0,347.0,88.0,1298.0,,347.0,715.0,626.0,,1231.0,
18,118,1784.0,118,6.0,350.0,1152.0,1152.0,,183,100.0,350.0,1235.0,2126.0,,350.0,208.0,2118.0,,1165.0,
19,119,1867.0,119,469.0,357.0,1882.0,1932.0,,188,1631.0,357.0,135.0,59.0,,357.0,162.0,1117.0,,1241.0,
20,123,1864.0,123,1793.0,388.0,1947.0,404.0,,191,580.0,388.0,760.0,1719.0,,388.0,937.0,1246.0,,1052.0,
21,131,53.0,131,1796.0,409.0,1124.0,231.0,,199,1762.0,409.0,380.0,753.0,,409.0,1994.0,1141.0,,1115.0,
22,160,329.0,160,1576.0,415.0,1349.0,1194.0,,205,1647.0,415.0,1280.0,1881.0,,415.0,1449.0,700.0,,920.0,
23,173,1331.0,173,857.0,427.0,1837.0,1124.0,,208,29.0,427.0,696.0,2016.0,,427.0,2139.0,1570.0,,1684.0,
24,174,538.0,174,1595.0,459.0,1499.0,1499.0,,212,464.0,459.0,1228.0,1699.0,,459.0,746.0,1691.0,,567.0,
25,179,2003.0,179,1628.0,474.0,1468.0,892.0,,223,1368.0,474.0,533.0,1048.0,,474.0,1055.0,715.0,,347.0,
26,198,1792.0,198,995.0,480.0,1622.0,1161.0,,224,287.0,480.0,1056.0,831.0,,480.0,1300.0,1404.0,,69.0,
27,201,1723.0,201,2139.0,488.0,1372.0,1945.0,,225,1507.0,488.0,1582.0,15.0,,488.0,905.0,1839.0,,1026.0,
28,203,246.0,203,80.0,508.0,893.0,,,226,1301.0,508.0,2117.0,,,508.0,764.0,,,,
29,206,1974.0,206,687.0,516.0,1161.0,,,233,0.0,516.0,75.0,,,516.0,1317.0,,,,
30,207,393.0,207,739.0,518.0,1575.0,,,237,916.0,518.0,2113.0,,,518.0,1162.0,,,,
31,211,134.0,211,966.0,548.0,173.0,,,238,802.0,548.0,56.0,,,548.0,1431.0,,,,
32,214,1634.0,214,1844.0,567.0,201.0,,,239,1577.0,567.0,1343.0,,,567.0,153.0,,,,
33,219,18.0,219,46.0,568.0,1580.0,,,247,283.0,568.0,305.0,,,568.0,435.0,,,,
34,220,1937.0,220,1558.0,633.0,1613.0,,,253,417.0,633.0,92.0,,,633.0,485.0,,,,
35,231,1704.0,231,1643.0,639.0,549.0,,,275,1296.0,639.0,1388.0,,,639.0,853.0,,,,
36,232,1296.0,232,1169.0,646.0,1945.0,,,296,571.0,646.0,2090.0,,,646.0,1872.0,,,,
37,240,1359.0,240,1176.0,648.0,992.0,,,326,2014.0,648.0,1638.0,,,648.0,761.0,,,,
38,243,749.0,243,1521.0,663.0,734.0,,,333,515.0,663.0,1647.0,,,663.0,2032.0,,,,
39,251,129.0,251,127.0,673.0,1215.0,,,335,1939.0,673.0,1736.0,,,673.0,375.0,,,,
40,259,487.0,259,1356.0,680.0,14.0,,,366,882.0,680.0,186.0,,,680.0,1798.0,,,,
41,260,1910.0,260,784.0,685.0,1687.0,,,372,389.0,685.0,185.0,,,685.0,1010.0,,,,
42,267,323.0,267,566.0,689.0,251.0,,,407,1603.0,689.0,1743.0,,,689.0,1824.0,,,,
43,269,1722.0,269,12.0,732.0,544.0,,,411,1692.0,732.0,1408.0,,,732.0,271.0,,,,
44,270,1655.0,270,479.0,747.0,1509.0,,,420,1440.0,747.0,1731.0,,,747.0,1405.0,,,,
45,285,1513.0,285,1782.0,783.0,617.0,,,429,1239.0,783.0,1608.0,,,783.0,1863.0,,,,
46,290,1475.0,290,1978.0,808.0,1847.0,,,433,1711.0,808.0,15.0,,,808.0,1247.0,,,,
47,291,987.0,291,406.0,818.0,775.0,,,452,676.0,818.0,2136.0,,,818.0,1198.0,,,,
48,292,789.0,292,1661.0,838.0,291.0,,,463,1318.0,838.0,831.0,,,838.0,1246.0,,,,
49,295,1417.0,295,382.0,845.0,1799.0,,,475,1801.0,845.0,1157.0,,,845.0,1363.0,,,,
50,297,1795.0,297,1460.0,854.0,1443.0,,,481,1864.0,854.0,1865.0,,,854.0,1079.0,,,,
51,299,1841.0,299,1434.0,906.0,1203.0,,,495,1770.0,906.0,1448.0,,,906.0,366.0,,,,
52,300,1481.0,300,1024.0,920.0,944.0,,,498,376.0,920.0,1048.0,,,920.0,1238.0,,,,
53,304,1561.0,304,1773.0,951.0,404.0,,,525,1205.0,951.0,532.0,,,951.0,1870.0,,,,
54,308,1159.0,308,1211.0,979.0,981.0,,,545,1980.0,979.0,978.0,,,979.0,1080.0,,,,
55,310,1167.0,310,2065.0,994.0,914.0,,,553,209.0,994.0,1918.0,,,994.0,1953.0,,,,
56,312,1734.0,312,1076.0,1022.0,630.0,,,579,1027.0,1022.0,329.0,,,1022.0,384.0,,,,
57,317,1731.0,317,171.0,1026.0,214.0,,,592,1655.0,1026.0,1993.0,,,1026.0,63.0,,,,
58,320,1750.0,320,301.0,1052.0,2005.0,,,595,88.0,1052.0,527.0,,,1052.0,1293.0,,,,
59,360,1394.0,360,661.0,1065.0,843.0,,,599,1086.0,1065.0,1205.0,,,1065.0,626.0,,,,
60,362,723.0,362,202.0,1070.0,74.0,,,607,1594.0,1070.0,941.0,,,1070.0,155.0,,,,
61,386,619.0,386,1037.0,1115.0,1529.0,,,615,1835.0,1115.0,1304.0,,,1115.0,907.0,,,,
62,387,1078.0,387,177.0,1133.0,919.0,,,616,307.0,1133.0,1565.0,,,1133.0,177.0,,,,
63,394,236.0,394,536.0,1165.0,1680.0,,,620,1935.0,1165.0,563.0,,,1165.0,1571.0,,,,
64,396,90.0,396,309.0,1175.0,231.0,,,623,121.0,1175.0,1719.0,,,1175.0,1728.0,,,,
65,401,268.0,401,1061.0,1177.0,824.0,,,626,365.0,1177.0,586.0,,,1177.0,405.0,,,,
66,403,1351.0,403,2070.0,1181.0,1533.0,,,628,158.0,1181.0,1044.0,,,1181.0,212.0,,,,
67,404,686.0,404,1574.0,1212.0,93.0,,,636,1816.0,1212.0,1656.0,,,1212.0,2105.0,,,,
68,410,1186.0,410,1857.0,1220.0,89.0,,,645,1343.0,1220.0,2000.0,,,1220.0,1822.0,,,,
69,416,75.0,416,378.0,1231.0,928.0,,,658,922.0,1231.0,1695.0,,,1231.0,752.0,,,,
70,421,1185.0,421,1140.0,1234.0,1182.0,,,669,921.0,1234.0,408.0,,,1234.0,748.0,,,,
71,431,1840.0,431,262.0,1241.0,1526.0,,,677,2084.0,1241.0,2026.0,,,1241.0,762.0,,,,
72,444,1005.0,444,763.0,1251.0,1721.0,,,687,519.0,1251.0,654.0,,,1251.0,791.0,,,,
73,446,587.0,446,200.0,1259.0,1544.0,,,690,1667.0,1259.0,2061.0,,,1259.0,910.0,,,,
74,449,942.0,449,1013.0,1271.0,889.0,,,703,306.0,1271.0,961.0,,,1271.0,1110.0,,,,
75,453,70.0,453,1350.0,1367.0,1786.0,,,717,1348.0,1367.0,141.0,,,1367.0,553.0,,,,
76,494,1308.0,494,1255.0,1399.0,778.0,,,729,1164.0,1399.0,1700.0,,,1399.0,171.0,,,,
77,497,1088.0,497,1703.0,1428.0,396.0,,,730,447.0,1428.0,1348.0,,,1428.0,2077.0,,,,
78,509,1771.0,509,249.0,1472.0,416.0,,,746,166.0,1472.0,2084.0,,,1472.0,1410.0,,,,
79,517,1692.0,517,434.0,1476.0,179.0,,,761,924.0,1476.0,1360.0,,,1476.0,1490.0,,,,
80,530,2045.0,530,502.0,1488.0,2057.0,,,766,912.0,1488.0,899.0,,,1488.0,450.0,,,,
81,535,77.0,535,1785.0,1517.0,593.0,,,769,1214.0,1517.0,1503.0,,,1517.0,1268.0,,,,
82,539,1609.0,539,1314.0,1532.0,105.0,,,771,1144.0,1532.0,721.0,,,1532.0,1409.0,,,,
83,544,128.0,544,1984.0,1537.0,96.0,,,820,1562.0,1537.0,515.0,,,1537.0,1200.0,,,,
84,549,785.0,549,426.0,1591.0,1289.0,,,833,1565.0,1591.0,1216.0,,,1591.0,495.0,,,,
85,550,694.0,550,1618.0,1621.0,299.0,,,844,1673.0,1621.0,2016.0,,,1621.0,771.0,,,,
86,555,985.0,555,435.0,1653.0,198.0,,,853,181.0,1653.0,1330.0,,,1653.0,8.0,,,,
87,574,62.0,574,657.0,1658.0,1776.0,,,860,720.0,1658.0,1762.0,,,1658.0,2066.0,,,,
88,577,1228.0,577,1405.0,1666.0,1971.0,,,861,1056.0,1666.0,100.0,,,1666.0,165.0,,,,
89,578,1624.0,578,24.0,1674.0,160.0,,,866,2068.0,1674.0,1922.0,,,1674.0,272.0,,,,
90,583,1051.0,583,1286.0,1684.0,1896.0,,,905,654.0,1684.0,108.0,,,1684.0,2070.0,,,,
91,593,543.0,593,706.0,1688.0,1528.0,,,911,1233.0,1688.0,1816.0,,,1688.0,1839.0,,,,
92,596,1804.0,596,800.0,1713.0,1264.0,,,917,2141.0,1713.0,23.0,,,1713.0,605.0,,,,
93,604,273.0,604,1644.0,1717.0,1194.0,,,937,986.0,1717.0,120.0,,,1717.0,2094.0,,,,
94,617,571.0,617,2044.0,1727.0,1035.0,,,938,2023.0,1727.0,1944.0,,,1727.0,869.0,,,,
95,630,925.0,630,1758.0,1737.0,1942.0,,,943,954.0,1737.0,288.0,,,1737.0,1675.0,,,,
96,649,1158.0,649,1710.0,1751.0,431.0,,,947,289.0,1751.0,740.0,,,1751.0,887.0,,,,
97,655,2006.0,655,610.0,1765.0,2019.0,,,949,380.0,1765.0,1757.0,,,1765.0,476.0,,,,
98,662,141.0,662,109.0,1772.0,2071.0,,,966,541.0,1772.0,898.0,,,1772.0,600.0,,,,
99,666,256.0,666,1725.0,1813.0,123.0,,,968,152.0,1813.0,1864.0,,,1813.0,1595.0,,,,
100,681,1457.0,681,36.0,1823.0,742.0,,,971,1331.0,1823.0,699.0,,,1823.0,262.0,,,,
101,693,963.0,693,769.0,1852.0,1850.0,,,973,1397.0,1852.0,1138.0,,,1852.0,566.0,,,,
102,704,1381.0,704,233.0,1874.0,956.0,,,975,10.0,1874.0,665.0,,,1874.0,1257.0,,,,
103,709,840.0,709,1423.0,1898.0,1766.0,,,984,185.0,1898.0,1351.0,,,1898.0,1015.0,,,,
104,718,1465.0,718,823.0,1908.0,267.0,,,993,235.0,1908.0,1972.0,,,1908.0,1114.0,,,,
105,734,283.0,734,9.0,1915.0,855.0,,,997,1868.0,1915.0,872.0,,,1915.0,1094.0,,,,
106,736,1855.0,736,1988.0,1956.0,709.0,,,1001,1511.0,1956.0,13.0,,,1956.0,1045.0,,,,
107,742,503.0,742,379.0,1990.0,1132.0,,,1012,875.0,1990.0,178.0,,,1990.0,1914.0,,,,
108,745,511.0,745,1193.0,1995.0,1523.0,,,1015,1125.0,1995.0,68.0,,,1995.0,335.0,,,,
109,750,1180.0,750,1451.0,2009.0,403.0,,,1023,941.0,2009.0,129.0,,,2009.0,529.0,,,,
110,773,102.0,773,1285.0,2052.0,91.0,,,1029,609.0,2052.0,145.0,,,2052.0,545.0,,,,
111,775,678.0,775,887.0,2069.0,308.0,,,1031,675.0,2069.0,1879.0,,,2069.0,1290.0,,,,
112,778,185.0,778,907.0,2072.0,1361.0,,,1040,1704.0,2072.0,1830.0,,,2072.0,1758.0,,,,
113,787,279.0,787,1168.0,2075.0,1973.0,,,1042,608.0,2075.0,1562.0,,,2075.0,1846.0,,,,
114,797,1664.0,797,670.0,2085.0,1136.0,,,1061,137.0,2085.0,1862.0,,,2085.0,861.0,,,,
115,798,2102.0,798,1197.0,2106.0,1825.0,,,1079,1254.0,2106.0,816.0,,,2106.0,351.0,,,,
116,801,457.0,801,1602.0,2121.0,1346.0,,,1087,2048.0,2121.0,921.0,,,2121.0,255.0,,,,
117,807,556.0,807,1421.0,2142.0,401.0,,,1119,229.0,2142.0,770.0,,,2142.0,226.0,,,,
118,810,779.0,810,1049.0,1123.0,,,,1140,1322.0,1952.0,,,,1458.0,,,,,
119,811,1107.0,811,1633.0,1519.0,,,,1143,1958.0,1594.0,,,,1019.0,,,,,
120,824,982.0,824,275.0,2080.0,,,,1150,1138.0,289.0,,,,700.0,,,,,
121,826,190.0,826,1114.0,892.0,,,,1153,967.0,101.0,,,,1907.0,,,,,
122,827,1287.0,827,491.0,1759.0,,,,1171,753.0,353.0,,,,1925.0,,,,,
123,835,1880.0,835,938.0,1587.0,,,,1195,1645.0,1003.0,,,,769.0,,,,,
124,843,2025.0,843,658.0,1797.0,,,,1200,1993.0,102.0,,,,1820.0,,,,,
125,855,120.0,855,368.0,2123.0,,,,1219,31.0,111.0,,,,296.0,,,,,
126,862,414.0,862,500.0,2140.0,,,,1221,1632.0,974.0,,,,1423.0,,,,,
127,865,1917.0,865,1650.0,2015.0,,,,1238,1127.0,236.0,,,,896.0,,,,,
128,868,877.0,868,2122.0,1878.0,,,,1240,402.0,614.0,,,,1610.0,,,,,
129,874,871.0,874,48.0,1497.0,,,,1244,1167.0,1457.0,,,,1092.0,,,,,
130,880,154.0,880,1045.0,718.0,,,,1246,393.0,1438.0,,,,1817.0,,,,,
131,888,886.0,888,584.0,1275.0,,,,1247,1188.0,1855.0,,,,1900.0,,,,,
132,889,1237.0,889,1268.0,2046.0,,,,1255,884.0,142.0,,,,1222.0,,,,,
133,891,647.0,891,558.0,211.0,,,,1257,1147.0,279.0,,,,11.0,,,,,
134,892,967.0,892,440.0,1418.0,,,,1258,795.0,986.0,,,,149.0,,,,,
135,893,1305.0,893,540.0,865.0,,,,1260,563.0,88.0,,,,715.0,,,,,
136,902,1818.0,902,793.0,1152.0,,,,1274,1744.0,1235.0,,,,208.0,,,,,
137,903,1912.0,903,726.0,1882.0,,,,1290,1386.0,135.0,,,,162.0,,,,,
138,914,2110.0,914,505.0,1947.0,,,,1293,1656.0,760.0,,,,937.0,,,,,
139,919,727.0,919,391.0,1124.0,,,,1311,113.0,380.0,,,,1994.0,,,,,
140,923,1805.0,923,383.0,1349.0,,,,1316,369.0,1280.0,,,,1449.0,,,,,
141,928,2086.0,928,895.0,1837.0,,,,1317,1563.0,696.0,,,,2139.0,,,,,
142,930,557.0,930,1091.0,1499.0,,,,1325,1131.0,1228.0,,,,746.0,,,,,
143,936,1227.0,936,952.0,1468.0,,,,1339,353.0,533.0,,,,1055.0,,,,,
144,939,2084.0,939,1219.0,1622.0,,,,1345,526.0,1056.0,,,,1300.0,,,,,
145,944,2114.0,944,248.0,1372.0,,,,1356,2050.0,1582.0,,,,905.0,,,,,
146,953,964.0,953,741.0,893.0,,,,1375,1088.0,2117.0,,,,764.0,,,,,
147,956,1467.0,956,850.0,1161.0,,,,1396,1463.0,75.0,,,,1317.0,,,,,
148,958,1155.0,958,684.0,1575.0,,,,1401,15.0,2113.0,,,,1162.0,,,,,
149,965,1716.0,965,612.0,173.0,,,,1407,1071.0,56.0,,,,1431.0,,,,,
150,970,425.0,970,490.0,201.0,,,,1419,1303.0,1343.0,,,,153.0,,,,,
151,981,1518.0,981,1997.0,1580.0,,,,1431,1719.0,305.0,,,,435.0,,,,,
152,992,653.0,992,1038.0,1613.0,,,,1444,1522.0,92.0,,,,485.0,,,,,
153,1000,1089.0,1000,1886.0,549.0,,,,1447,1448.0,1388.0,,,,853.0,,,,,
154,1007,786.0,1007,1470.0,1945.0,,,,1460,1894.0,2090.0,,,,1872.0,,,,,
155,1008,1183.0,1008,2002.0,992.0,,,,1471,1503.0,1638.0,,,,761.0,,,,,
156,1011,679.0,1011,712.0,734.0,,,,1490,75.0,1647.0,,,,2032.0,,,,,
157,1030,412.0,1030,562.0,1215.0,,,,1496,53.0,1736.0,,,,375.0,,,,,
158,1034,1893.0,1034,900.0,14.0,,,,1508,1100.0,186.0,,,,1798.0,,,,,
159,1035,187.0,1035,226.0,1687.0,,,,1538,1504.0,185.0,,,,1010.0,,,,,
160,1039,1789.0,1039,1384.0,251.0,,,,1543,867.0,1743.0,,,,1824.0,,,,,
161,1047,1187.0,1047,1780.0,544.0,,,,1545,398.0,1408.0,,,,271.0,,,,,
162,1050,507.0,1050,1690.0,1509.0,,,,1546,925.0,1731.0,,,,1405.0,,,,,
163,1053,1201.0,1053,1902.0,617.0,,,,1568,1334.0,1608.0,,,,1863.0,,,,,
164,1062,319.0,1062,1419.0,1847.0,,,,1602,510.0,15.0,,,,1247.0,,,,,
165,1075,1486.0,1075,1964.0,775.0,,,,1616,1081.0,2136.0,,,,1198.0,,,,,
166,1082,492.0,1082,1001.0,291.0,,,,1643,279.0,831.0,,,,1246.0,,,,,
167,1084,716.0,1084,433.0,1799.0,,,,1648,322.0,1157.0,,,,1363.0,,,,,
168,1085,782.0,1085,660.0,1443.0,,,,1675,451.0,1865.0,,,,1079.0,,,,,
169,1093,916.0,1093,1358.0,1203.0,,,,1694,294.0,1448.0,,,,366.0,,,,,
170,1097,957.0,1097,2074.0,944.0,,,,1697,1944.0,1048.0,,,,1238.0,,,,,
171,1099,1946.0,1099,1119.0,404.0,,,,1703,876.0,532.0,,,,1870.0,,,,,
172,1106,419.0,1106,1311.0,981.0,,,,1710,1561.0,978.0,,,,1080.0,,,,,
173,1116,265.0,1116,904.0,914.0,,,,1728,1048.0,1918.0,,,,1953.0,,,,,
174,1118,1295.0,1118,940.0,630.0,,,,1756,890.0,329.0,,,,384.0,,,,,
175,1120,39.0,1120,2108.0,214.0,,,,1763,1382.0,1993.0,,,,63.0,,,,,
176,1123,2120.0,1123,1410.0,2005.0,,,,1773,629.0,527.0,,,,1293.0,,,,,
177,1124,1968.0,1124,977.0,843.0,,,,1777,1018.0,1205.0,,,,626.0,,,,,
178,1128,547.0,1128,674.0,74.0,,,,1779,780.0,941.0,,,,155.0,,,,,
179,1132,643.0,1132,1444.0,1529.0,,,,1783,1827.0,1304.0,,,,907.0,,,,,
180,1136,1503.0,1136,911.0,919.0,,,,1820,1584.0,1565.0,,,,177.0,,,,,
181,1137,242.0,1137,2054.0,1680.0,,,,1832,135.0,563.0,,,,1571.0,,,,,
182,1145,1245.0,1145,1309.0,231.0,,,,1839,1750.0,1719.0,,,,1728.0,,,,,
183,1152,1939.0,1152,504.0,824.0,,,,1846,2030.0,586.0,,,,405.0,,,,,
184,1161,282.0,1161,1675.0,1533.0,,,,1875,760.0,1044.0,,,,212.0,,,,,
185,1163,1572.0,1163,1223.0,93.0,,,,1933,1829.0,1656.0,,,,2105.0,,,,,
186,1166,1625.0,1166,730.0,89.0,,,,1959,341.0,2000.0,,,,1822.0,,,,,
187,1182,622.0,1182,534.0,928.0,,,,1965,61.0,1695.0,,,,752.0,,,,,
188,1184,588.0,1184,564.0,1182.0,,,,1969,1792.0,408.0,,,,748.0,,,,,
189,1192,87.0,1192,2076.0,1526.0,,,,1977,588.0,2026.0,,,,762.0,,,,,
190,1194,72.0,1194,1109.0,1721.0,,,,1983,872.0,654.0,,,,791.0,,,,,
191,1199,1173.0,1199,485.0,1544.0,,,,1987,323.0,2061.0,,,,910.0,,,,,
192,1202,1267.0,1202,1760.0,889.0,,,,1988,1051.0,961.0,,,,1110.0,,,,,
193,1203,1.0,1203,1749.0,1786.0,,,,2008,1457.0,141.0,,,,553.0,,,,,
194,1210,137.0,1210,2012.0,778.0,,,,2034,2061.0,1700.0,,,,171.0,,,,,
195,1213,0.0,1213,682.0,396.0,,,,2058,974.0,1348.0,,,,2077.0,,,,,
196,1215,521.0,1215,1302.0,416.0,,,,2082,190.0,2084.0,,,,1410.0,,,,,
197,1218,1209.0,1218,1432.0,179.0,,,,2087,598.0,1360.0,,,,1490.0,,,,,
198,1232,1414.0,1232,697.0,2057.0,,,,2098,72.0,899.0,,,,450.0,,,,,
199,1250,1149.0,1250,1505.0,593.0,,,,2130,2132.0,1503.0,,,,1268.0,,,,,
200,1252,1552.0,1252,993.0,105.0,,,,2131,169.0,721.0,,,,1409.0,,,,,
201,1262,624.0,1262,1060.0,1289.0,,,,2134,1059.0,515.0,,,,1200.0,,,,,
202,1263,172.0,1263,870.0,299.0,,,,6,1709.0,1216.0,,,,495.0,,,,,
203,1264,1876.0,1264,1365.0,198.0,,,,7,733.0,2016.0,,,,771.0,,,,,
204,1265,230.0,1265,318.0,1776.0,,,,9,1149.0,1330.0,,,,8.0,,,,,
205,1275,2061.0,1275,1266.0,1971.0,,,,11,1609.0,1762.0,,,,2066.0,,,,,
206,1277,1304.0,1277,2066.0,160.0,,,,12,871.0,100.0,,,,165.0,,,,,
207,1289,852.0,1289,411.0,1896.0,,,,17,2073.0,1922.0,,,,272.0,,,,,
208,1292,1067.0,1292,788.0,1528.0,,,,20,1122.0,108.0,,,,2070.0,,,,,
209,1310,1559.0,1310,1916.0,1264.0,,,,21,1329.0,1816.0,,,,1839.0,,,,,
210,1312,754.0,1312,239.0,1194.0,,,,26,1501.0,23.0,,,,605.0,,,,,
211,1326,1705.0,1326,1842.0,1035.0,,,,30,458.0,120.0,,,,2094.0,,,,,
212,1327,496.0,1327,1025.0,1942.0,,,,32,1351.0,1944.0,,,,869.0,,,,,
213,1332,2091.0,1332,1873.0,431.0,,,,33,1657.0,288.0,,,,1675.0,,,,,
214,1346,728.0,1346,1146.0,2019.0,,,,34,1359.0,740.0,,,,887.0,,,,,
215,1347,288.0,1347,1822.0,2071.0,,,,35,613.0,1757.0,,,,476.0,,,,,
216,1349,1581.0,1349,1911.0,123.0,,,,36,998.0,898.0,,,,600.0,,,,,
217,1352,1919.0,1352,1614.0,742.0,,,,46,585.0,1864.0,,,,1595.0,,,,,
218,1353,2041.0,1353,1420.0,1850.0,,,,48,885.0,699.0,,,,262.0,,,,,
219,1361,438.0,1361,945.0,956.0,,,,49,955.0,1138.0,,,,566.0,,,,,
220,1362,1641.0,1362,208.0,1766.0,,,,52,344.0,665.0,,,,1257.0,,,,,
221,1371,1164.0,1371,628.0,267.0,,,,63,1681.0,1351.0,,,,1015.0,,,,,
222,1372,1313.0,1372,594.0,855.0,,,,64,978.0,1972.0,,,,1114.0,,,,,
223,1373,365.0,1373,601.0,709.0,,,,73,1862.0,872.0,,,,1094.0,,,,,
